name	x	y	z	impedance
Fp1	-0.033525531499703914	0.11155522947295327	0.03550285961096103	n/a
Fz	0.0032724719608930902	0.09009024144288379	0.11270177510916861	n/a
F3	-0.054516361562829234	0.08210074586499529	0.09049991834699385	n/a
F7	-0.07961045220800259	0.06608353803362274	0.03940116598066662	n/a
FT9	-0.08873360674178779	0.021339203694727277	0.012925400790756134	n/a
FC5	-0.08502398676994127	0.042214253923053516	0.07789754085930338	n/a
FC1	-0.034598596264434046	0.05607754153582906	0.12919729353252957	n/a
C3	-0.0705957236420296	0.01827718648623228	0.12159018776447902	n/a
T7	-0.09140840891136907	-0.0018801146413306626	0.05420769571874062	n/a
TP9	-0.08298259436370962	-0.04920995792445535	0.026862681532967003	n/a
CP5	-0.08028888081245181	-0.029037055344982854	0.09248849267982985	n/a
CP1	-0.03341472296243191	-0.016299053350549854	0.1495491282514314	n/a
Pz	0.0032324149256901845	-0.05403235764765153	0.14140678468927168	n/a
P3	-0.05281337296767588	-0.05551537434286604	0.1202931638424315	n/a
P7	-0.07115181151629317	-0.0674318078196059	0.06574509228938782	n/a
O1	-0.021047685630014763	-0.10471247157480074	0.08089174199101133	n/a
Oz	0.009298384564995113	-0.10818568323550794	0.08369870451077849	n/a
O2	0.03760964508831408	-0.1006945820375028	0.0802644187378398	n/a
P4	0.05985852330697953	-0.052551439251015804	0.11921714317608584	n/a
P8	0.08092363128642079	-0.058380357887991396	0.06270552268687155	n/a
TP10	0.08849333081674901	-0.046408066218711165	0.02490395199509828	n/a
CP6	0.08672461051682635	-0.02423467623558391	0.08995713385719523	n/a
CP2	0.035060816601917344	-0.019796235363275974	0.14892766445523284	n/a
C4	0.07363289641245428	0.01808755687945281	0.1236869073301667	n/a
T8	0.0947953852345713	0.0007477908378536758	0.0501562329581032	n/a
FT10	0.09211129090203148	0.020316884181285588	0.006677042229107166	n/a
FC6	0.08941308351965271	0.04247920614100388	0.07937929975757926	n/a
FC2	0.037690078089772205	0.05748400792845383	0.12901597980359059	n/a
F4	0.06206786026937383	0.08053164684270087	0.09129981231208932	n/a
F8	0.08510054770181227	0.05904509404408453	0.03588451085331174	n/a
Fp2	0.04027906949385042	0.11010440178091868	0.038576389873644854	n/a
leog	n/a	n/a	n/a	n/a
AF3	-0.03540341251593174	0.1067829920709578	0.06990799020431207	n/a
AFz	0.004292937548455735	0.11219426900949975	0.0793428140397515	n/a
F1	-0.026512303429593317	0.08745730502312879	0.10703821465788721	n/a
F5	-0.07328695356231439	0.0730773366356727	0.06778942927187678	n/a
FT7	-0.08956802422266015	0.032233143361963465	0.046805334212388895	n/a
FC3	-0.06407658801159212	0.051549322219667834	0.10843980684005183	n/a
C1	-0.035939577491825095	0.022126568633853493	0.14576406496390376	n/a
C5	-0.08815293971246213	0.006121658176114392	0.08618111159910513	n/a
TP7	-0.08572852290948212	-0.03688455832660626	0.059283755092956546	n/a
CP3	-0.06394650302596437	-0.02209405276149122	0.12716957750734767	n/a
P1	-0.026259076624097124	-0.05174869361429773	0.13724316742164208	n/a
P5	-0.0662559904123608	-0.05750114054856413	0.09537031512802346	n/a
PO7	-0.051693136243446354	-0.08872451815831658	0.0744289507717823	n/a
PO3	-0.027610379790261968	-0.08361307635792235	0.111835806606476	n/a
POz	0.005260376607628162	-0.08427181836024072	0.11758173928543178	n/a
PO4	0.04038493686715773	-0.08232527881435373	0.10819909293956294	n/a
PO8	0.0626881363050521	-0.08294543072227156	0.0754394505311899	n/a
P6	0.07378502832858572	-0.054285485332927035	0.09178480243172574	n/a
P2	0.03232732094570654	-0.05198658044067699	0.13617415514933803	n/a
CPz	0.0023810489674307334	-0.017824359452984086	0.15429779014080705	n/a
CP4	0.06903913867950214	-0.019792998967714557	0.1272412707765562	n/a
TP8	0.09078353349595929	-0.029774198701910958	0.057472416672366196	n/a
C6	0.09160763186705201	0.010064443823394548	0.0888555064276162	n/a
C2	0.03573655532192299	0.024097222621555413	0.14863320977170122	n/a
FC4	0.0707010919250023	0.050870236188570235	0.10923091662011143	n/a
FT8	0.09248027790726823	0.03063112107249918	0.04340611771992493	n/a
F6	0.0800923620517169	0.07109690379468439	0.0648580776774381	n/a
reog	n/a	n/a	n/a	n/a
AF4	0.04293074498304085	0.10370993220066381	0.07021427873209861	n/a
F2	0.03317488059859319	0.08580401485354505	0.10889750492034601	n/a
FCz	0.0038716342923729354	0.05979489267691337	0.13786610927111445	n/a
Aux1	n/a	n/a	n/a	n/a
Cz	0.0010186066096985631	0.022420504435457858	0.1547598659594089	n/a
